,d,final_objective[MDF],nx,ny,total iterations[MDF],total time[MDF],total iterations[IDF],total time[IDF],final_objective[IDF],final_objective[IDF_tol],total iterations[IDF_tol],total time[IDF_tol]
0,0.5,-19.50915029872074,6,8,11,277.5419850349426,,,,-19.52946361891319,25,282.57507610321045
0,0.5,-19.652563283939536,6,8,14,432.08764600753784,,,,-19.673538950170418,20,255.50605702400208
0,0.5,-17.672269919787702,6,8,12,306.9698660373688,,,,-17.720055358404515,26,270.9374330043793
0,0.5,-19.197505639517896,6,8,11,321.72699904441833,,,,-18.37903562455497,30,330.3411920070648
0,0.6,-7.314350145862834,6,3,6,60.042014837265015,,,,-7.316566157827765,14,61.95625281333923
0,0.6,-7.70056036727602,6,3,8,77.94455409049988,,,,-7.70330726172066,13,64.395663022995
0,0.6,-7.19543949032366,6,3,14,138.27325296401978,,,,-7.198143777838747,13,62.402754068374634
0,0.6,-7.25493167505159,6,3,7,66.71733093261719,,,,-7.257347142934465,13,60.21065902709961
0,0.6,-9.665902217616535,6,4,14,201.60673713684082,,,,-9.668290785250242,17,117.66116404533386
0,0.6,-9.604208139262255,6,4,7,86.79026412963867,,,,-9.606134258362658,17,97.34797596931458
0,0.6,-9.822678431431864,6,4,11,155.0157949924469,,,,-9.800773780703386,21,134.36760711669922
0,0.6,-9.800369983680518,6,4,8,99.61657190322876,,,,-9.803308585224142,16,99.1520938873291
0,0.6,-11.647634685368002,6,5,10,149.0041389465332,,,,-11.653955296205787,25,173.32100415229797
0,0.6,-12.206583158441983,6,5,9,154.55409598350525,,,,-12.21121197395551,11,92.87074685096741
0,0.6,-12.52048162947613,6,5,7,112.67694115638733,,,,-12.530557474998982,20,121.69189476966858
0,0.6,-12.553843486148125,6,5,9,170.08462691307068,,,,-12.55595752255854,20,174.44135093688965
0,0.6,-14.797413115339012,6,6,8,183.74113512039185,,,,-14.798697761186475,24,255.50018286705017
0,0.6,-14.803718744100657,6,6,10,225.55676317214966,,,,-14.807534094663822,49,408.1689569950104
0,0.6,-14.465594596465566,6,6,10,175.90307998657227,,,,-14.485135483185157,28,231.1503140926361
0,0.6,-14.011182893211274,6,6,12,251.27708292007446,,,,-14.01254845516185,28,262.423663854599
0,0.6,-17.237648967103553,6,7,6,137.95223808288574,,,,-17.23978743207799,20,205.89254593849182
0,0.6,-17.859937956549622,6,7,9,210.45799803733826,,,,-17.86123658433317,20,248.46319890022278
0,0.6,-16.542870038958227,6,7,10,290.92957401275635,,,,-16.544720314737297,26,315.39771008491516
0,0.6,-16.730112078032498,6,7,9,192.99460101127625,,,,-16.738602908764022,26,232.5355257987976
0,0.6,-19.13334584026333,6,8,10,343.2408139705658,,,,-19.137073839945675,21,392.3239960670471
0,0.6,-18.898584300983707,6,8,11,357.802218914032,,,,-18.913280933048732,43,509.1116681098938
0,0.6,-18.11719570666866,6,8,16,498.47078704833984,,,,-18.66036450963488,35,503.04246520996094
