,d,final_objective[MDF],nx,ny,total iterations[MDF],total time[MDF],total iterations[IDF],total time[IDF],final_objective[IDF],final_objective[IDF_tol],total iterations[IDF_tol],total time[IDF_tol]
0,0.5,-7.624945249625447,7,3,7,71.91396903991699,,,,-7.62673353229997,13,68.94786405563354
0,0.5,-7.335478743522762,7,3,9,102.69318509101868,,,,-7.3398910001427105,12,60.892791986465454
0,0.5,-7.519310654128061,7,3,8,79.88225197792053,,,,-7.522539157893331,13,69.59234189987183
0,0.5,-7.4368005606270025,7,3,9,94.43107295036316,,,,-7.438962535821775,16,76.87656497955322
0,0.5,-9.89063196772317,7,4,9,118.33517909049988,,,,-9.896500103050762,14,111.28478193283081
0,0.5,-9.704223892243403,7,4,10,164.6168920993805,,,,-9.719211273447716,14,103.01877903938293
0,0.5,-10.112367335399817,7,4,7,89.39517498016357,,,,-10.120317451480075,14,87.14743089675903
0,0.5,-10.134383763584555,7,4,8,110.89939403533936,,,,-10.148632403502477,13,80.99415493011475
0,0.5,-12.058645105936847,7,5,9,167.9265959262848,,,,-12.070851090333528,11,90.81011199951172
0,0.5,-12.417544360973213,7,5,7,131.193932056427,,,,-12.420037502286164,19,160.22625613212585
0,0.5,-12.304605228527825,7,5,11,165.887845993042,,,,-12.304907353266337,15,107.35353708267212
0,0.5,-12.199141984629847,7,5,8,135.74247121810913,,,,-12.202559693262394,20,161.00814199447632
0,0.5,-14.532203270683164,7,6,9,191.63309502601624,,,,-14.543302812521432,18,182.4027009010315
0,0.5,-14.639176389002996,7,6,8,144.88199496269226,,,,-14.65978638404944,15,130.94468307495117
0,0.5,-14.421790405624897,7,6,10,190.17186284065247,,,,-14.322185731051317,43,383.08330178260803
0,0.5,-15.034758006429321,7,6,9,223.1325888633728,,,,-15.057650879546298,15,155.65343403816223
0,0.5,-17.448164022640743,7,7,8,213.80007600784302,,,,-17.449820474779038,22,276.6246540546417
0,0.5,-16.62303408175695,7,7,10,227.99914693832397,,,,-16.649147390055926,19,198.72874093055725
0,0.5,-17.350443510477675,7,7,8,236.93891215324402,,,,-17.35228360010472,20,282.38155794143677
0,0.5,-19.03981495470859,7,8,12,457.9670329093933,,,,-19.04126472631176,35,533.3694779872894
0,0.5,-19.545402073944835,7,8,8,256.1078588962555,,,,-19.546654485184472,28,431.0148000717163
0,0.5,-19.139342294246553,7,8,11,357.80900478363037,,,,-19.190181275537697,18,234.07420897483826
