,d,final_objective[MDF],nx,ny,total iterations[MDF],total time[MDF],total iterations[IDF],total time[IDF],final_objective[IDF],final_objective[IDF_tol],total iterations[IDF_tol],total time[IDF_tol]
0,0.3,-7.803230628539879,7,3,12,80.23743200302124,,,,-7.803960707714688,11,43.40641903877258
0,0.3,-7.7926539715933085,7,3,11,90.66025805473328,,,,-7.728974446271794,18,56.87370586395264
0,0.3,-7.9411465225706594,7,3,11,89.96427917480469,,,,-7.942678599296762,14,62.29761505126953
0,0.3,-7.4148982889003126,7,3,10,80.41506600379944,,,,-7.415079593993192,13,54.2894241809845
0,0.3,-10.240306256024976,7,4,12,104.9671151638031,,,,-10.232920839746278,30,102.05034303665161
0,0.3,-10.292170258878954,7,4,12,97.18848204612732,,,,-10.294171977523497,12,48.803213119506836
0,0.3,-9.957026502679561,7,4,10,82.45658493041992,,,,-9.95800400805405,17,71.6268060207367
0,0.3,-10.234356658129979,7,4,9,82.37418699264526,,,,-10.241024284733431,11,43.69478917121887
0,0.3,-12.445776550391589,7,5,14,174.37387800216675,,,,-12.436523696591873,41,195.87398600578308
0,0.3,-12.665602200878189,7,5,8,87.4918999671936,,,,-12.676749719428232,18,82.08958411216736
0,0.3,-13.274123270095332,7,5,9,99.08266091346741,,,,-13.28086255103904,19,90.33609700202942
0,0.3,-12.791585770611489,7,5,12,126.44743013381958,,,,-9.083772292710956,74,273.09735798835754
0,0.3,-15.401298987677519,7,6,8,95.1025857925415,,,,-15.402270111779192,17,111.26487612724304
0,0.3,-13.030078439560274,7,6,25,243.70840096473694,,,,-14.015807189102304,26,119.15284609794617
0,0.3,-15.202736552940543,7,6,8,127.32930707931519,,,,-15.231121846877063,18,104.9780900478363
0,0.3,-15.491483040842994,7,6,10,224.51782512664795,,,,-15.49765845798366,21,183.41122198104858
0,0.3,-16.52854935616685,7,7,13,283.52039885520935,,,,-16.632798936601542,29,286.42709016799927
0,0.3,-17.14944688406235,7,7,12,205.6092231273651,,,,-17.167733300687424,17,121.45731997489929
0,0.3,-16.906811794948105,7,7,9,149.9906620979309,,,,-16.920391420061392,13,103.63585996627808
0,0.3,-17.376459429003702,7,7,8,114.67229390144348,,,,-17.379367313622293,17,130.10368084907532
0,0.3,-19.444771313902045,7,8,10,167.81535005569458,,,,-19.141388656060215,23,170.44782209396362
0,0.3,-19.119133290864657,7,8,13,238.08401203155518,,,,-19.0818713287537,57,413.66994190216064
0,0.3,-19.146287797070187,7,8,11,214.40337681770325,,,,-19.209567075025454,22,185.5304410457611
